filename,url,description,category
p5379.pdf,https://www.irs.gov/pub/irs-pdf/p5379.pdf,1225 Publ 5379                           (PDF),publications
p5462.pdf,https://www.irs.gov/pub/irs-pdf/p5462.pdf,0925 Publ 5462                           (PDF),publications
f1095a.pdf,https://www.irs.gov/pub/irs-pdf/f1095a.pdf,2025 Form 1095-A                         (PDF),forms
f13614c.pdf,https://www.irs.gov/pub/irs-pdf/f13614c.pdf,1025 Form 13614-C                        (PDF),forms
f13715.pdf,https://www.irs.gov/pub/irs-pdf/f13715.pdf,1025 Form 13715                          (PDF),forms
f15315.pdf,https://www.irs.gov/pub/irs-pdf/f15315.pdf,0425 Form 15315                          (PDF),forms
p6120.pdf,https://www.irs.gov/pub/irs-pdf/p6120.pdf,0925 Publ 6120                           (PDF),publications
f1094c.pdf,https://www.irs.gov/pub/irs-pdf/f1094c.pdf,2025 Form 1094-C                         (PDF),forms
i8038.pdf,https://www.irs.gov/pub/irs-pdf/i8038.pdf,0925 Inst 8038                           (PDF),instructions
f1095c.pdf,https://www.irs.gov/pub/irs-pdf/f1095c.pdf,2025 Form 1095-C                         (PDF),forms
f8038.pdf,https://www.irs.gov/pub/irs-pdf/f8038.pdf,0925 Form 8038                           (PDF),forms
p5655.pdf,https://www.irs.gov/pub/irs-pdf/p5655.pdf,0925 Publ 5655                           (PDF),publications
p16.pdf,https://www.irs.gov/pub/irs-pdf/p16.pdf,0925 Publ 16                             (PDF),publications
f13979.pdf,https://www.irs.gov/pub/irs-pdf/f13979.pdf,0925 Form 13979                          (PDF),forms
i706.pdf,https://www.irs.gov/pub/irs-pdf/i706.pdf,0925 Inst 706                            (PDF),instructions
p1436.pdf,https://www.irs.gov/pub/irs-pdf/p1436.pdf,1025 Publ 1436                           (PDF),publications
i706na.pdf,https://www.irs.gov/pub/irs-pdf/i706na.pdf,0925 Inst 706-NA                         (PDF),instructions
p5503.pdf,https://www.irs.gov/pub/irs-pdf/p5503.pdf,1025 Publ 5503                           (PDF),publications
p1321sp.pdf,https://www.irs.gov/pub/irs-pdf/p1321sp.pdf,1025 Publ 1321 (sp)                      (PDF),publications
p5358.pdf,https://www.irs.gov/pub/irs-pdf/p5358.pdf,1125 Publ 5358                           (PDF),publications
p5633.pdf,https://www.irs.gov/pub/irs-pdf/p5633.pdf,0925 Publ 5633                           (PDF),publications
p5414.pdf,https://www.irs.gov/pub/irs-pdf/p5414.pdf,1025 Publ 5414                           (PDF),publications
f6729c.pdf,https://www.irs.gov/pub/irs-pdf/f6729c.pdf,1025 Form 6729-C                         (PDF),forms
f14310a.pdf,https://www.irs.gov/pub/irs-pdf/f14310a.pdf,1025 Form 14310-A                        (PDF),forms
p4152.pdf,https://www.irs.gov/pub/irs-pdf/p4152.pdf,0925 Publ 4152                           (PDF),publications
p5374.pdf,https://www.irs.gov/pub/irs-pdf/p5374.pdf,1025 Publ 5374                           (PDF),publications
f13588sp.pdf,https://www.irs.gov/pub/irs-pdf/f13588sp.pdf,0825 Form 13588 (sp)                     (PDF),forms
f15109.pdf,https://www.irs.gov/pub/irs-pdf/f15109.pdf,0123 Form 15109                          (PDF),forms
n931sp.pdf,https://www.irs.gov/pub/irs-pdf/n931sp.pdf,0925 Notc 931 (sp)                       (PDF),other
f13206.pdf,https://www.irs.gov/pub/irs-pdf/f13206.pdf,1025 Form 13206                          (PDF),forms
p1220.pdf,https://www.irs.gov/pub/irs-pdf/p1220.pdf,0925 Publ 1220                           (PDF),publications
p4555e.pdf,https://www.irs.gov/pub/irs-pdf/p4555e.pdf,1025 Publ 4555-E                         (PDF),publications
p5245.pdf,https://www.irs.gov/pub/irs-pdf/p5245.pdf,0825 Publ 5245                           (PDF),publications
p4883.pdf,https://www.irs.gov/pub/irs-pdf/p4883.pdf,0925 Publ 4883                           (PDF),publications
p5247.pdf,https://www.irs.gov/pub/irs-pdf/p5247.pdf,0825 Publ 5247                           (PDF),publications
p6961a.pdf,https://www.irs.gov/pub/irs-pdf/p6961a.pdf,0925 Publ 6961-A                         (PDF),publications
p6961.pdf,https://www.irs.gov/pub/irs-pdf/p6961.pdf,0925 Publ 6961                           (PDF),publications
p1187.pdf,https://www.irs.gov/pub/irs-pdf/p1187.pdf,0925 Publ 1187                           (PDF),publications
n931.pdf,https://www.irs.gov/pub/irs-pdf/n931.pdf,0925 Notc 931                            (PDF),other
f15662.pdf,https://www.irs.gov/pub/irs-pdf/f15662.pdf,0925 Form 15662                          (PDF),forms
n797.pdf,https://www.irs.gov/pub/irs-pdf/n797.pdf,0925 Notc 797                            (PDF),other
p5308.pdf,https://www.irs.gov/pub/irs-pdf/p5308.pdf,0625 Publ 5308                           (PDF),publications
f4506tez.pdf,https://www.irs.gov/pub/irs-pdf/f4506tez.pdf,0325 Form 4506-T-EZ                      (PDF),forms
i706qdt.pdf,https://www.irs.gov/pub/irs-pdf/i706qdt.pdf,0825 Inst 706-QDT                        (PDF),instructions
i706a.pdf,https://www.irs.gov/pub/irs-pdf/i706a.pdf,0925 Inst 706-A                          (PDF),instructions
p4974sp.pdf,https://www.irs.gov/pub/irs-pdf/p4974sp.pdf,1024 Publ 4974 (sp)                      (PDF),publications
f706sr1.pdf,https://www.irs.gov/pub/irs-pdf/f706sr1.pdf,0825 Form 706 (Schedule R-1)             (PDF),forms
p5066.pdf,https://www.irs.gov/pub/irs-pdf/p5066.pdf,0325 Publ 5066                           (PDF),publications
f706qdt.pdf,https://www.irs.gov/pub/irs-pdf/f706qdt.pdf,0825 Form 706-QDT                        (PDF),forms
p5719.pdf,https://www.irs.gov/pub/irs-pdf/p5719.pdf,0825 Publ 5719                           (PDF),publications
f706ce.pdf,https://www.irs.gov/pub/irs-pdf/f706ce.pdf,0825 Form 706-CE                         (PDF),forms
f706.pdf,https://www.irs.gov/pub/irs-pdf/f706.pdf,0825 Form 706                            (PDF),forms
f8971.pdf,https://www.irs.gov/pub/irs-pdf/f8971.pdf,0825 Form 8971                           (PDF),forms
f706a.pdf,https://www.irs.gov/pub/irs-pdf/f706a.pdf,0825 Form 706-A                          (PDF),forms
p5125.pdf,https://www.irs.gov/pub/irs-pdf/p5125.pdf,0925 Publ 5125                           (PDF),publications
f706na.pdf,https://www.irs.gov/pub/irs-pdf/f706na.pdf,0825 Form 706-NA                         (PDF),forms
f706st.pdf,https://www.irs.gov/pub/irs-pdf/f706st.pdf,0825 Form 706 (Schedule T)               (PDF),forms
f706su.pdf,https://www.irs.gov/pub/irs-pdf/f706su.pdf,0825 Form 706 (Schedule U)               (PDF),forms
f706sw.pdf,https://www.irs.gov/pub/irs-pdf/f706sw.pdf,0825 Form 706 (Schedule W)               (PDF),forms
f8971sa.pdf,https://www.irs.gov/pub/irs-pdf/f8971sa.pdf,0825 Form 8971 (Schedule A)              (PDF),forms
f706spc.pdf,https://www.irs.gov/pub/irs-pdf/f706spc.pdf,0825 Form 706 (Schedule PC)              (PDF),forms
f706sr.pdf,https://www.irs.gov/pub/irs-pdf/f706sr.pdf,0825 Form 706 (Schedule R)               (PDF),forms
f706sc.pdf,https://www.irs.gov/pub/irs-pdf/f706sc.pdf,0825 Form 706 (Schedule C)               (PDF),forms
i8971.pdf,https://www.irs.gov/pub/irs-pdf/i8971.pdf,0825 Inst 8971                           (PDF),instructions
f4506.pdf,https://www.irs.gov/pub/irs-pdf/f4506.pdf,0425 Form 4506                           (PDF),forms
f706se.pdf,https://www.irs.gov/pub/irs-pdf/f706se.pdf,0825 Form 706 (Schedule E)               (PDF),forms
f706sg.pdf,https://www.irs.gov/pub/irs-pdf/f706sg.pdf,0825 Form 706 (Schedule G)               (PDF),forms
f706sl.pdf,https://www.irs.gov/pub/irs-pdf/f706sl.pdf,0825 Form 706 (Schedule L)               (PDF),forms
f706sa.pdf,https://www.irs.gov/pub/irs-pdf/f706sa.pdf,0825 Form 706 (Schedule A)               (PDF),forms
f706sm.pdf,https://www.irs.gov/pub/irs-pdf/f706sm.pdf,0825 Form 706 (Schedule M)               (PDF),forms
f706so.pdf,https://www.irs.gov/pub/irs-pdf/f706so.pdf,0825 Form 706 (Schedule O)               (PDF),forms
f15108.pdf,https://www.irs.gov/pub/irs-pdf/f15108.pdf,1217 Form 15108                          (PDF),forms
f706sj.pdf,https://www.irs.gov/pub/irs-pdf/f706sj.pdf,0825 Form 706 (Schedule J)               (PDF),forms
f706sf.pdf,https://www.irs.gov/pub/irs-pdf/f706sf.pdf,0825 Form 706 (Schedule F)               (PDF),forms
f706sb.pdf,https://www.irs.gov/pub/irs-pdf/f706sb.pdf,0825 Form 706 (Schedule B)               (PDF),forms
f706sd.pdf,https://www.irs.gov/pub/irs-pdf/f706sd.pdf,0825 Form 706 (Schedule D)               (PDF),forms
f706sh.pdf,https://www.irs.gov/pub/irs-pdf/f706sh.pdf,0825 Form 706 (Schedule H)               (PDF),forms
f706sk.pdf,https://www.irs.gov/pub/irs-pdf/f706sk.pdf,0825 Form 706 (Schedule K)               (PDF),forms
f706si.pdf,https://www.irs.gov/pub/irs-pdf/f706si.pdf,0825 Form 706 (Schedule I)               (PDF),forms
f706scp.pdf,https://www.irs.gov/pub/irs-pdf/f706scp.pdf,0825 Form 706 (Schedule P)               (PDF),forms
f706sq.pdf,https://www.irs.gov/pub/irs-pdf/f706sq.pdf,0825 Form 706 (Schedule Q)               (PDF),forms
f911.pdf,https://www.irs.gov/pub/irs-pdf/f911.pdf,0825 Form 911                            (PDF),forms
f13588.pdf,https://www.irs.gov/pub/irs-pdf/f13588.pdf,0825 Form 13588                          (PDF),forms
f14234.pdf,https://www.irs.gov/pub/irs-pdf/f14234.pdf,0825 Form 14234                          (PDF),forms
p3891.pdf,https://www.irs.gov/pub/irs-pdf/p3891.pdf,0725 Publ 3891                           (PDF),publications
p5354.pdf,https://www.irs.gov/pub/irs-pdf/p5354.pdf,0725 Publ 5354                           (PDF),publications
p5347.pdf,https://www.irs.gov/pub/irs-pdf/p5347.pdf,0725 Publ 5347                           (PDF),publications
p5547.pdf,https://www.irs.gov/pub/irs-pdf/p5547.pdf,0825 Publ 5547                           (PDF),publications
f886haoc.pdf,https://www.irs.gov/pub/irs-pdf/f886haoc.pdf,0517 Form 886-H-AOC                      (PDF),forms
f886hasp.pdf,https://www.irs.gov/pub/irs-pdf/f886hasp.pdf,0517 Form 886-H-AOC (sp)                 (PDF),forms
f15620.pdf,https://www.irs.gov/pub/irs-pdf/f15620.pdf,0425 Form 15620                          (PDF),forms
p5889.pdf,https://www.irs.gov/pub/irs-pdf/p5889.pdf,0825 Publ 5889                           (PDF),publications
p1141.pdf,https://www.irs.gov/pub/irs-pdf/p1141.pdf,0725 Publ 1141                           (PDF),publications
p5241.pdf,https://www.irs.gov/pub/irs-pdf/p5241.pdf,0525 Publ 5241                           (PDF),publications
f13977.pdf,https://www.irs.gov/pub/irs-pdf/f13977.pdf,0725 Form 13977                          (PDF),forms
f886lsp.pdf,https://www.irs.gov/pub/irs-pdf/f886lsp.pdf,1214 Form 886-L (sp)                     (PDF),forms
f886l.pdf,https://www.irs.gov/pub/irs-pdf/f886l.pdf,1214 Form 886-L                          (PDF),forms
p1179.pdf,https://www.irs.gov/pub/irs-pdf/p1179.pdf,0725 Publ 1179                           (PDF),publications
p1474.pdf,https://www.irs.gov/pub/irs-pdf/p1474.pdf,0625 Publ 1474                           (PDF),publications
f14457.pdf,https://www.irs.gov/pub/irs-pdf/f14457.pdf,0725 Form 14457                          (PDF),forms
p4235.pdf,https://www.irs.gov/pub/irs-pdf/p4235.pdf,0725 Publ 4235                           (PDF),publications
p5506b.pdf,https://www.irs.gov/pub/irs-pdf/p5506b.pdf,0525 Publ 5506-B                         (PDF),publications
p6116.pdf,https://www.irs.gov/pub/irs-pdf/p6116.pdf,0725 Publ 6116                           (PDF),publications
p6115.pdf,https://www.irs.gov/pub/irs-pdf/p6115.pdf,0725 Publ 6115                           (PDF),publications
p5682.pdf,https://www.irs.gov/pub/irs-pdf/p5682.pdf,0625 Publ 5682                           (PDF),publications
f14234a.pdf,https://www.irs.gov/pub/irs-pdf/f14234a.pdf,0725 Form 14234-A                        (PDF),forms
p4450.pdf,https://www.irs.gov/pub/irs-pdf/p4450.pdf,0625 Publ 4450                           (PDF),publications
p3753.pdf,https://www.irs.gov/pub/irs-pdf/p3753.pdf,0625 Publ 3753                           (PDF),publications
p5506.pdf,https://www.irs.gov/pub/irs-pdf/p5506.pdf,0625 Publ 5506                           (PDF),publications
p5530.pdf,https://www.irs.gov/pub/irs-pdf/p5530.pdf,0625 Publ 5530                           (PDF),publications
p6103.pdf,https://www.irs.gov/pub/irs-pdf/p6103.pdf,0525 Publ 6103                           (PDF),publications
i1120sm3.pdf,https://www.irs.gov/pub/irs-pdf/i1120sm3.pdf,0625 Inst 1120 (Schedule M-3)            (PDF),instructions
p5970.pdf,https://www.irs.gov/pub/irs-pdf/p5970.pdf,0625 Publ 5970                           (PDF),publications
p4693a.pdf,https://www.irs.gov/pub/irs-pdf/p4693a.pdf,0524 Publ 4693-A                         (PDF),publications
p5279.pdf,https://www.irs.gov/pub/irs-pdf/p5279.pdf,0425 Publ 5279                           (PDF),publications
p6060.pdf,https://www.irs.gov/pub/irs-pdf/p6060.pdf,0425 Publ 6060                           (PDF),publications
f13979a.pdf,https://www.irs.gov/pub/irs-pdf/f13979a.pdf,0625 Form 13979-A                        (PDF),forms
f13981.pdf,https://www.irs.gov/pub/irs-pdf/f13981.pdf,0625 Form 13981                          (PDF),forms
p6113.pdf,https://www.irs.gov/pub/irs-pdf/p6113.pdf,0625 Publ 6113                           (PDF),publications
p5828.pdf,https://www.irs.gov/pub/irs-pdf/p5828.pdf,0224 Publ 5828                           (PDF),publications
f9661.pdf,https://www.irs.gov/pub/irs-pdf/f9661.pdf,0625 Form 9661                           (PDF),forms
f13980.pdf,https://www.irs.gov/pub/irs-pdf/f13980.pdf,0625 Form 13980                          (PDF),forms
p5451.pdf,https://www.irs.gov/pub/irs-pdf/p5451.pdf,1025 Publ 5451                           (PDF),publications
f13614nr.pdf,https://www.irs.gov/pub/irs-pdf/f13614nr.pdf,1025 Form 13614-NR                       (PDF),forms
p4054.pdf,https://www.irs.gov/pub/irs-pdf/p4054.pdf,0625 Publ 4054                           (PDF),publications
p6066.pdf,https://www.irs.gov/pub/irs-pdf/p6066.pdf,0625 Publ 6066                           (PDF),publications
p4757.pdf,https://www.irs.gov/pub/irs-pdf/p4757.pdf,0525 Publ 4757                           (PDF),publications
p4756.pdf,https://www.irs.gov/pub/irs-pdf/p4756.pdf,0525 Publ 4756                           (PDF),publications
p3415.pdf,https://www.irs.gov/pub/irs-pdf/p3415.pdf,0625 Publ 3415                           (PDF),publications
p6069.pdf,https://www.irs.gov/pub/irs-pdf/p6069.pdf,0625 Publ 6069                           (PDF),publications
f15658.pdf,https://www.irs.gov/pub/irs-pdf/f15658.pdf,0625 Form 15658                          (PDF),forms
p3373.pdf,https://www.irs.gov/pub/irs-pdf/p3373.pdf,0525 Publ 3373                           (PDF),publications
p6057.pdf,https://www.irs.gov/pub/irs-pdf/p6057.pdf,0625 Publ 6057                           (PDF),publications
p4393esp.pdf,https://www.irs.gov/pub/irs-pdf/p4393esp.pdf,0125 Publ 4393 (en-sp)                   (PDF),publications
i1099da.pdf,https://www.irs.gov/pub/irs-pdf/i1099da.pdf,2025 Inst 1099-DA                        (PDF),instructions
p6112.pdf,https://www.irs.gov/pub/irs-pdf/p6112.pdf,0625 Publ 6112                           (PDF),publications
i2290.pdf,https://www.irs.gov/pub/irs-pdf/i2290.pdf,0725 Inst 2290                           (PDF),instructions
f2290.pdf,https://www.irs.gov/pub/irs-pdf/f2290.pdf,0725 Form 2290                           (PDF),forms
f2290sp.pdf,https://www.irs.gov/pub/irs-pdf/f2290sp.pdf,0725 Form 2290 (sp)                      (PDF),forms
i2290sp.pdf,https://www.irs.gov/pub/irs-pdf/i2290sp.pdf,0725 Inst 2290 (sp)                      (PDF),instructions
f14310.pdf,https://www.irs.gov/pub/irs-pdf/f14310.pdf,1025 Form 14310                          (PDF),forms
f13615.pdf,https://www.irs.gov/pub/irs-pdf/f13615.pdf,1025 Form 13615                          (PDF),forms
n1459.pdf,https://www.irs.gov/pub/irs-pdf/n1459.pdf,0525 Notc 1459                           (PDF),other
p4190sp.pdf,https://www.irs.gov/pub/irs-pdf/p4190sp.pdf,0425 Publ 4190 (sp)                      (PDF),publications
p1500.pdf,https://www.irs.gov/pub/irs-pdf/p1500.pdf,0625 Publ 1500                           (PDF),publications
p519zht.pdf,https://www.irs.gov/pub/irs-pdf/p519zht.pdf,2024 Publ 519 (zh-t)                     (PDF),publications
f4422.pdf,https://www.irs.gov/pub/irs-pdf/f4422.pdf,0525 Form 4422                           (PDF),forms
i941spb.pdf,https://www.irs.gov/pub/irs-pdf/i941spb.pdf,0625 Inst 941 (sp) (Schedule B)          (PDF),instructions
p6085.pdf,https://www.irs.gov/pub/irs-pdf/p6085.pdf,0525 Publ 6085                           (PDF),publications
p5891.pdf,https://www.irs.gov/pub/irs-pdf/p5891.pdf,0525 Publ 5891                           (PDF),publications
p6086.pdf,https://www.irs.gov/pub/irs-pdf/p6086.pdf,0425 Publ 6086                           (PDF),publications
i941sb.pdf,https://www.irs.gov/pub/irs-pdf/i941sb.pdf,0625 Inst 941 (Schedule B)               (PDF),instructions
p6109.pdf,https://www.irs.gov/pub/irs-pdf/p6109.pdf,0525 Publ 6109                           (PDF),publications
p6095.pdf,https://www.irs.gov/pub/irs-pdf/p6095.pdf,0425 Publ 6095                           (PDF),publications
p5924.pdf,https://www.irs.gov/pub/irs-pdf/p5924.pdf,0425 Publ 5924                           (PDF),publications
p55b.pdf,https://www.irs.gov/pub/irs-pdf/p55b.pdf,0525 Publ 55-B                           (PDF),publications
p963.pdf,https://www.irs.gov/pub/irs-pdf/p963.pdf,0525 Publ 963                            (PDF),publications
f15397.pdf,https://www.irs.gov/pub/irs-pdf/f15397.pdf,0325 Form 15397                          (PDF),forms
f4506t.pdf,https://www.irs.gov/pub/irs-pdf/f4506t.pdf,0425 Form 4506-T                         (PDF),forms
p3319.pdf,https://www.irs.gov/pub/irs-pdf/p3319.pdf,0525 Publ 3319                           (PDF),publications
p3498.pdf,https://www.irs.gov/pub/irs-pdf/p3498.pdf,0525 Publ 3498                           (PDF),publications
p6101.pdf,https://www.irs.gov/pub/irs-pdf/p6101.pdf,0525 Publ 6101                           (PDF),publications
f14234c.pdf,https://www.irs.gov/pub/irs-pdf/f14234c.pdf,0525 Form 14234-C                        (PDF),forms
p5965.pdf,https://www.irs.gov/pub/irs-pdf/p5965.pdf,0525 Publ 5965                           (PDF),publications
p6102.pdf,https://www.irs.gov/pub/irs-pdf/p6102.pdf,0525 Publ 6102                           (PDF),publications
i1099r.pdf,https://www.irs.gov/pub/irs-pdf/i1099r.pdf,2025 Inst 1099-R and 5498                (PDF),instructions
p6080.pdf,https://www.irs.gov/pub/irs-pdf/p6080.pdf,0525 Publ 6080                           (PDF),publications
f6112.pdf,https://www.irs.gov/pub/irs-pdf/f6112.pdf,0525 Form 6112                           (PDF),forms
